"","spp","dbh","cr","logs","best_log","worst_log","butt_log","veneer_present","saw_present","quality_score","site","drate","price_factor","crop"
"10066","YB",10,30,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10067","BC",13,30,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10068","BM",13,30,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10069","PB",13,30,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10070","RM",13,30,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10071","SO",13,30,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10072","WO",13,30,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10073","YB",13,30,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10074","BC",16,30,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10075","BM",16,30,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10076","PB",16,30,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10077","RM",16,30,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10078","SO",16,30,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10079","WO",16,30,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10080","YB",16,30,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10081","BC",19,30,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10082","BM",19,30,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10083","PB",19,30,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10084","RM",19,30,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10085","SO",19,30,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10086","WO",19,30,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10087","YB",19,30,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10088","BC",22,30,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10089","BM",22,30,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10090","PB",22,30,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10091","RM",22,30,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10092","SO",22,30,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10093","WO",22,30,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10094","YB",22,30,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10095","BC",4,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10096","BM",4,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10097","PB",4,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10098","RM",4,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10099","SO",4,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10100","WO",4,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10101","YB",4,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10102","BC",7,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10103","BM",7,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10104","PB",7,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10105","RM",7,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10106","SO",7,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10107","WO",7,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10108","YB",7,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10109","BC",10,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10110","BM",10,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10111","PB",10,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10112","RM",10,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10113","SO",10,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10114","WO",10,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10115","YB",10,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10116","BC",13,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10117","BM",13,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10118","PB",13,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10119","RM",13,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10120","SO",13,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10121","WO",13,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10122","YB",13,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10123","BC",16,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10124","BM",16,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10125","PB",16,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10126","RM",16,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10127","SO",16,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10128","WO",16,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10129","YB",16,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10130","BC",19,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10131","BM",19,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10132","PB",19,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10133","RM",19,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10134","SO",19,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10135","WO",19,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10136","YB",19,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10137","BC",22,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10138","BM",22,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10139","PB",22,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10140","RM",22,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10141","SO",22,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10142","WO",22,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10143","YB",22,40,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10144","BC",4,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10145","BM",4,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10146","PB",4,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10147","RM",4,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10148","SO",4,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10149","WO",4,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10150","YB",4,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10151","BC",7,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10152","BM",7,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10153","PB",7,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10154","RM",7,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10155","SO",7,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10156","WO",7,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10157","YB",7,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10158","BC",10,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10159","BM",10,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10160","PB",10,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10161","RM",10,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10162","SO",10,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10163","WO",10,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10164","YB",10,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10165","BC",13,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10166","BM",13,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10167","PB",13,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10168","RM",13,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10169","SO",13,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10170","WO",13,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10171","YB",13,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10172","BC",16,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10173","BM",16,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10174","PB",16,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10175","RM",16,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10176","SO",16,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10177","WO",16,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10178","YB",16,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10179","BC",19,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10180","BM",19,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10181","PB",19,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10182","RM",19,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10183","SO",19,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10184","WO",19,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10185","YB",19,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10186","BC",22,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10187","BM",22,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10188","PB",22,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10189","RM",22,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10190","SO",22,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10191","WO",22,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10192","YB",22,50,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10193","BC",4,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10194","BM",4,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10195","PB",4,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10196","RM",4,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10197","SO",4,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10198","WO",4,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10199","YB",4,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10200","BC",7,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10201","BM",7,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10202","PB",7,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10203","RM",7,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10204","SO",7,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10205","WO",7,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10206","YB",7,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10207","BC",10,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10208","BM",10,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10209","PB",10,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10210","RM",10,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10211","SO",10,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10212","WO",10,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10213","YB",10,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10214","BC",13,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10215","BM",13,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10216","PB",13,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10217","RM",13,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10218","SO",13,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10219","WO",13,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10220","YB",13,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10221","BC",16,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10222","BM",16,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10223","PB",16,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10224","RM",16,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10225","SO",16,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10226","WO",16,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10227","YB",16,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10228","BC",19,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10229","BM",19,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10230","PB",19,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10231","RM",19,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10232","SO",19,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10233","WO",19,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10234","YB",19,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10235","BC",22,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10236","BM",22,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10237","PB",22,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10238","RM",22,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10239","SO",22,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10240","WO",22,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10241","YB",22,60,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10242","BC",4,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10243","BM",4,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10244","PB",4,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10245","RM",4,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10246","SO",4,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10247","WO",4,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10248","YB",4,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10249","BC",7,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10250","BM",7,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10251","PB",7,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10252","RM",7,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10253","SO",7,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10254","WO",7,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10255","YB",7,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10256","BC",10,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10257","BM",10,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10258","PB",10,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10259","RM",10,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10260","SO",10,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10261","WO",10,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10262","YB",10,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10263","BC",13,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10264","BM",13,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10265","PB",13,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10266","RM",13,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10267","SO",13,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10268","WO",13,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10269","YB",13,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,TRUE
"10270","BC",16,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10271","BM",16,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10272","PB",16,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10273","RM",16,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10274","SO",16,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10275","WO",16,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10276","YB",16,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10277","BC",19,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10278","BM",19,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10279","PB",19,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10280","RM",19,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10281","SO",19,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10282","WO",19,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10283","YB",19,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10284","BC",22,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10285","BM",22,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10286","PB",22,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10287","RM",22,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10288","SO",22,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10289","WO",22,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10290","YB",22,70,"2155555555",1,5,2,TRUE,TRUE,5,"lowlandspfr",0.03,1,FALSE
"10291","BC",4,20,"1555555555",1,5,1,TRUE,TRUE,3,"lowlandspfr",0.03,1,TRUE
"10292","BM",4,20,"1555555555",1,5,1,TRUE,TRUE,3,"lowlandspfr",0.03,1,TRUE
"10293","PB",4,20,"1555555555",1,5,1,TRUE,TRUE,3,"lowlandspfr",0.03,1,TRUE
"10294","RM",4,20,"1555555555",1,5,1,TRUE,TRUE,3,"lowlandspfr",0.03,1,TRUE
"10295","SO",4,20,"1555555555",1,5,1,TRUE,TRUE,3,"lowlandspfr",0.03,1,TRUE
"10296","WO",4,20,"1555555555",1,5,1,TRUE,TRUE,3,"lowlandspfr",0.03,1,TRUE
"10297","YB",4,20,"1555555555",1,5,1,TRUE,TRUE,3,"lowlandspfr",0.03,1,TRUE
"10298","BC",7,20,"1555555555",1,5,1,TRUE,TRUE,3,"lowlandspfr",0.03,1,FALSE
"10299","BM",7,20,"1555555555",1,5,1,TRUE,TRUE,3,"lowlandspfr",0.03,1,FALSE
"10300","PB",7,20,"1555555555",1,5,1,TRUE,TRUE,3,"lowlandspfr",0.03,1,FALSE
"10301","RM",7,20,"1555555555",1,5,1,TRUE,TRUE,3,"lowlandspfr",0.03,1,FALSE
"10302","SO",7,20,"1555555555",1,5,1,TRUE,TRUE,3,"lowlandspfr",0.03,1,FALSE
"10303","WO",7,20,"1555555555",1,5,1,TRUE,TRUE,3,"lowlandspfr",0.03,1,TRUE
"10304","YB",7,20,"1555555555",1,5,1,TRUE,TRUE,3,"lowlandspfr",0.03,1,TRUE
"10305","BC",10,20,"1555555555",1,5,1,TRUE,TRUE,3,"lowlandspfr",0.03,1,FALSE
"10306","BM",10,20,"1555555555",1,5,1,TRUE,TRUE,3,"lowlandspfr",0.03,1,FALSE
"10307","PB",10,20,"1555555555",1,5,1,TRUE,TRUE,3,"lowlandspfr",0.03,1,FALSE
"10308","RM",10,20,"1555555555",1,5,1,TRUE,TRUE,3,"lowlandspfr",0.03,1,FALSE
"10309","SO",10,20,"1555555555",1,5,1,TRUE,TRUE,3,"lowlandspfr",0.03,1,FALSE
"10310","WO",10,20,"1555555555",1,5,1,TRUE,TRUE,3,"lowlandspfr",0.03,1,FALSE
"10311","YB",10,20,"1555555555",1,5,1,TRUE,TRUE,3,"lowlandspfr",0.03,1,FALSE
"10312","BC",13,20,"1555555555",1,5,1,TRUE,TRUE,3,"lowlandspfr",0.03,1,FALSE
"10313","BM",13,20,"1555555555",1,5,1,TRUE,TRUE,3,"lowlandspfr",0.03,1,FALSE
"10314","PB",13,20,"1555555555",1,5,1,TRUE,TRUE,3,"lowlandspfr",0.03,1,FALSE
"10315","RM",13,20,"1555555555",1,5,1,TRUE,TRUE,3,"lowlandspfr",0.03,1,FALSE
"10316","SO",13,20,"1555555555",1,5,1,TRUE,TRUE,3,"lowlandspfr",0.03,1,FALSE
"10317","WO",13,20,"1555555555",1,5,1,TRUE,TRUE,3,"lowlandspfr",0.03,1,FALSE
"10318","YB",13,20,"1555555555",1,5,1,TRUE,TRUE,3,"lowlandspfr",0.03,1,FALSE
